timestamp,load,gen_pv,price,P_pv_use,P_ch,P_dis,P_grid_imp,P_grid_exp,E
2022-12-20T23:00:00.000Z,1.948,0,177.74,0,0,0,1.948,0,1
2022-12-21T00:00:00.000Z,0.356,0,174.76,0,0,0,0.356,0,1
2022-12-21T01:00:00.000Z,0.359,0,174.64,0,0,0,0.359,0,1
2022-12-21T02:00:00.000Z,2.105,0,167.93,0,0,0,2.105,0,1
2022-12-21T03:00:00.000Z,2.152,0,168.96,0,0,0,2.152,0,1
2022-12-21T04:00:00.000Z,0.338,0,180,0,0,0,0.338,0,1
2022-12-21T05:00:00.000Z,1.384,0,273.63,0,0,0,1.384,0,1
2022-12-21T06:00:00.000Z,2.205,0,304.19,0,0,0,2.205,0,1
2022-12-21T07:00:00.000Z,1.91,0,299.27,0,0,0,1.91,0,1
2022-12-21T08:00:00.000Z,0.258,0,299.99,0,0,0,0.258,0,1
2022-12-21T09:00:00.000Z,0.648,0,300,0,0,0,0.648,0,1
2022-12-21T10:00:00.000Z,1.818,0,300,0,0,0,1.818,0,1
2022-12-21T11:00:00.000Z,2.297,0,300.09,0,0,0,2.297,0,1
2022-12-21T12:00:00.000Z,1.39,0,299.99,0,0,0,1.39,0,1
2022-12-21T13:00:00.000Z,0.62,0,299.99,0,0,0,0.62,0,1
2022-12-21T14:00:00.000Z,2.133,0,301.7,0,0,0,2.133,0,1
2022-12-21T15:00:00.000Z,1.691,0,300,0,0,0,1.691,0,1
2022-12-21T16:00:00.000Z,3.382,0,288.22,0,0,0,3.382,0,1
2022-12-21T17:00:00.000Z,2.891,0,243.52,0,0,0,2.891,0,1
2022-12-21T18:00:00.000Z,1.616,0,232.48,0,0,0,1.616,0,1
2022-12-21T19:00:00.000Z,0.451,0,211.19,0,0,0,0.451,0,1
2022-12-21T20:00:00.000Z,0.399,0,188.79,0,0,0,0.399,0,1
2022-12-21T21:00:00.000Z,0.376,0,171,0,0,0,0.376,0,1
2022-12-21T22:00:00.000Z,0.368,0,140.09,0,0,0,0.368,0,1
2022-12-21T23:00:00.000Z,0.378,0,159.13,0,0,0,0.378,0,1
2022-12-22T00:00:00.000Z,0.363,0,146.65,0,0,0,0.363,0,1
2022-12-22T01:00:00.000Z,0.361,0,140.7,0,0,0,0.361,0,1
2022-12-22T02:00:00.000Z,0.374,0,136.18,0,0,0,0.374,0,1
2022-12-22T03:00:00.000Z,1.038,0,133.24,0,0,0,1.038,0,1
2022-12-22T04:00:00.000Z,0.338,0,181.33,0,0,0,0.338,0,1
2022-12-22T05:00:00.000Z,1.766,0,239.99,0,0,0,1.766,0,1
2022-12-22T06:00:00.000Z,1.302,0,230.85,0,0,0,1.302,0,1
2022-12-22T07:00:00.000Z,0.247,0,232,0,0,0,0.247,0,1
2022-12-22T08:00:00.000Z,0.242,0,221.69,0,0,0,0.242,0,1
2022-12-22T09:00:00.000Z,0.446,0,224.93,0,0,0,0.446,0,1
2022-12-22T10:00:00.000Z,2.136,0,229.5,0,0,0,2.136,0,1
2022-12-22T11:00:00.000Z,0.615,0,226.06,0,0,0,0.615,0,1
2022-12-22T12:00:00.000Z,0.331,0,223.54,0,0,0,0.331,0,1
2022-12-22T13:00:00.000Z,0.359,0,224.13,0,0,0,0.359,0,1
2022-12-22T14:00:00.000Z,0.669,0,220.07,0,0,0,0.669,0,1
2022-12-22T15:00:00.000Z,2.13,0,226.21,0,0,0,2.13,0,1
2022-12-22T16:00:00.000Z,0.907,0,215.08,0,0,0,0.907,0,1
2022-12-22T17:00:00.000Z,2.603,0,229.77,0,0,0,2.603,0,1
2022-12-22T18:00:00.000Z,2.446,0,222.01,0,0,0,2.446,0,1
2022-12-22T19:00:00.000Z,1.134,0,202.41,0,0,0,1.134,0,1
2022-12-22T20:00:00.000Z,0.8,0,184.42,0,0,0,0.8,0,1
2022-12-22T21:00:00.000Z,0.921,0,171.91,0,0,0,0.921,0,1
2022-12-22T22:00:00.000Z,1.512,0,130.01,0,0,0,1.512,0,1
2022-12-22T23:00:00.000Z,2.081,0,149.8,0,0,0,2.081,0,1
2022-12-23T00:00:00.000Z,0.363,0,148.72,0,0,0,0.363,0,1
2022-12-23T01:00:00.000Z,0.362,0,146.39,0,0,0,0.362,0,1
2022-12-23T02:00:00.000Z,0.359,0,137.87,0,0,0,0.359,0,1
2022-12-23T03:00:00.000Z,2.01,0,141,0,0,0,2.01,0,1
2022-12-23T04:00:00.000Z,1.508,0,169.57,0,0,0,1.508,0,1
2022-12-23T05:00:00.000Z,1.057,0,215.85,0,0,0,1.057,0,1
2022-12-23T06:00:00.000Z,0.257,0,263.34,0,0,0,0.257,0,1
2022-12-23T07:00:00.000Z,0.245,0,240,0,0,0,0.245,0,1
2022-12-23T08:00:00.000Z,0.243,0,239.99,0,0,0,0.243,0,1
2022-12-23T09:00:00.000Z,2.019,0,225.09,0,0,0,2.019,0,1
2022-12-23T10:00:00.000Z,1.143,0,239.99,0,0,0,1.143,0,1
2022-12-23T11:00:00.000Z,0.259,0,222.83,0,0,0,0.259,0,1
2022-12-23T12:00:00.000Z,0.439,0,226,0,0,0,0.439,0,1
2022-12-23T13:00:00.000Z,0.919,0,223.9,0,0,0,0.919,0,1
2022-12-23T14:00:00.000Z,1.711,0,217.61,0,0,0,1.711,0,1
2022-12-23T15:00:00.000Z,2.242,0,222.06,0,0,0,2.242,0,1
2022-12-23T16:00:00.000Z,1.256,0,214.02,0,0,0,1.256,0,1
2022-12-23T17:00:00.000Z,0.603,0,209.93,0,0,0,0.603,0,1
2022-12-23T18:00:00.000Z,1.265,0,198.44,0,0,0,1.265,0,1
2022-12-23T19:00:00.000Z,0.696,0,181.34,0,0,0,0.696,0,1
2022-12-23T20:00:00.000Z,0.882,0,155.74,0,0,0,0.882,0,1
2022-12-23T21:00:00.000Z,2.833,0,148.74,0,0,0,2.833,0,1
2022-12-23T22:00:00.000Z,0.83,0,119.9,0,0,0,0.83,0,1
2022-12-23T23:00:00.000Z,2.625,0,81.2,0,0,0,2.625,0,1
2022-12-24T00:00:00.000Z,1.918,0,50.4,0,0,0,1.918,0,1
2022-12-24T01:00:00.000Z,0.543,0,50,0,0,0,0.543,0,1
2022-12-24T02:00:00.000Z,0.387,0,33.32,0,0,0,0.387,0,1
2022-12-24T03:00:00.000Z,0.38,0,50.06,0,0,0,0.38,0,1
2022-12-24T04:00:00.000Z,0.436,0,48.48,0,0,0,0.436,0,1
2022-12-24T05:00:00.000Z,2.257,0,57.53,0,0,0,2.257,0,1
2022-12-24T06:00:00.000Z,1.391,0,98.2,0,0,0,1.391,0,1
2022-12-24T07:00:00.000Z,0.428,0,122.2,0,0,0,0.428,0,1
2022-12-24T08:00:00.000Z,0.415,0,145.87,0,0,0,0.415,0,1
2022-12-24T09:00:00.000Z,1.019,0,153,0,0,0,1.019,0,1
2022-12-24T10:00:00.000Z,1.452,0,155.62,0,0,0,1.452,0,1
2022-12-24T11:00:00.000Z,1.584,0,150.99,0,0,0,1.584,0,1
2022-12-24T12:00:00.000Z,1.895,0,148.27,0,0,0,1.895,0,1
2022-12-24T13:00:00.000Z,2.391,0,151.1,0,0,0,2.391,0,1
2022-12-24T14:00:00.000Z,2.5,0,160.33,0,0,0,2.5,0,1
2022-12-24T15:00:00.000Z,1.228,0,163.05,0,0,0,1.228,0,1
2022-12-24T16:00:00.000Z,0.373,0,166.4,0,0,0,0.373,0,1
2022-12-24T17:00:00.000Z,0.675,0,149.45,0,0,0,0.675,0,1
2022-12-24T18:00:00.000Z,2.824,0,138.55,0,0,0,2.824,0,1
2022-12-24T19:00:00.000Z,1.084,0,129.67,0,0,0,1.084,0,1
2022-12-24T20:00:00.000Z,1.72,0,120,0,0,0,1.72,0,1
2022-12-24T21:00:00.000Z,2.299,0,116.7,0,0,0,2.299,0,1
2022-12-24T22:00:00.000Z,1.75,0,110.78,0,0,0,1.75,0,1
2022-12-24T23:00:00.000Z,0.728,0,120.28,0,0,0,0.728,0,1
2022-12-25T00:00:00.000Z,0.631,0,112.11,0,0,0,0.631,0,1
2022-12-25T01:00:00.000Z,0.421,0,106.65,0,0,0,0.421,0,1
2022-12-25T02:00:00.000Z,2.254,0,90.84,0,0,0,2.254,0,1
2022-12-25T03:00:00.000Z,1.688,0,85.7,0,0,0,1.688,0,1
2022-12-25T04:00:00.000Z,0.401,0,85.65,0,0,0,0.401,0,1
2022-12-25T05:00:00.000Z,0.383,0,85.64,0,0,0,0.383,0,1
2022-12-25T06:00:00.000Z,0.437,0,92.7,0,0,0,0.437,0,1
2022-12-25T07:00:00.000Z,2.307,0,110.1,0,0,0,2.307,0,1
2022-12-25T08:00:00.000Z,1.842,0,113.28,0,0,0,1.842,0,1
2022-12-25T09:00:00.000Z,1.036,0,120.16,0,0,0,1.036,0,1
2022-12-25T10:00:00.000Z,0.058,0.468,121.38,0.468,0,0,0,0.41,1
2022-12-25T11:00:00.000Z,0.23,0.026,101.24,0.026,0,0,0.204,0,1
2022-12-25T12:00:00.000Z,0.513,0,95.6,0,0,0,0.513,0,1
2022-12-25T13:00:00.000Z,2.255,0,92.94,0,0,0,2.255,0,1
2022-12-25T14:00:00.000Z,2.24,0,110.08,0,0,0,2.24,0,1
2022-12-25T15:00:00.000Z,0.978,0,113.09,0,0,0,0.978,0,1
2022-12-25T16:00:00.000Z,1.736,0,131.1,0,0,0,1.736,0,1
2022-12-25T17:00:00.000Z,1.852,0,121.62,0,0,0,1.852,0,1
2022-12-25T18:00:00.000Z,2.626,0,109.42,0,0,0,2.626,0,1
2022-12-25T19:00:00.000Z,2.174,0,118.69,0,0,0,2.174,0,1
2022-12-25T20:00:00.000Z,0.571,0,106.92,0,0,0,0.571,0,1
2022-12-25T21:00:00.000Z,1.877,0,102.36,0,0,0,1.877,0,1
2022-12-25T22:00:00.000Z,1.276,0,32.11,0,0,0,1.276,0,1
2022-12-25T23:00:00.000Z,2.28,0,28.48,0,0,0,2.28,0,1
2022-12-26T00:00:00.000Z,1.716,0,29.59,0,0,0,1.716,0,1
2022-12-26T01:00:00.000Z,0.361,0,26.37,0,0,0,0.361,0,1
2022-12-26T02:00:00.000Z,0.36,0,21.3,0,0,0,0.36,0,1
2022-12-26T03:00:00.000Z,2.052,0,17.9,0,0,0,2.052,0,1
2022-12-26T04:00:00.000Z,2.216,0,16.33,0,0,0,2.216,0,1
2022-12-26T05:00:00.000Z,0.327,0.03,18.11,0.03,0,0,0.297,0,1
2022-12-26T06:00:00.000Z,0.293,0.063,23.29,0.063,0,0,0.23,0,1
2022-12-26T07:00:00.000Z,0.18,0.108,38.68,0.108,0,0,0.072,0,1
2022-12-26T08:00:00.000Z,1.262,0.043,53.57,0.043,0,0,1.219,0,1
2022-12-26T09:00:00.000Z,1.364,0.047,59.3,0.047,0,0,1.317,0,1
2022-12-26T10:00:00.000Z,2.64,0,59,0,0,0,2.64,0,1
2022-12-26T11:00:00.000Z,2.899,0,54.9,0,0,0,2.899,0,1
2022-12-26T12:00:00.000Z,1.03,0,29.99,0,0,0,1.03,0,1
2022-12-26T13:00:00.000Z,1.125,0,32.64,0,0,0,1.125,0,1
2022-12-26T14:00:00.000Z,2.065,0,33.99,0,0,0,2.065,0,1
2022-12-26T15:00:00.000Z,2.663,0,98.38,0,0,0,2.663,0,1
2022-12-26T16:00:00.000Z,3.303,0,66.95,0,0,0,3.303,0,1
2022-12-26T17:00:00.000Z,2.124,0,72.9,0,0,0,2.124,0,1
2022-12-26T18:00:00.000Z,1.143,0,56.07,0,0,0,1.143,0,1
2022-12-26T19:00:00.000Z,2.311,0,65.94,0,0,0,2.311,0,1
2022-12-26T20:00:00.000Z,0.428,0,44.04,0,0,0,0.428,0,1
2022-12-26T21:00:00.000Z,1.794,0,29.68,0,0,0,1.794,0,1
2022-12-26T22:00:00.000Z,2.269,0,19.48,0,0,0,2.269,0,1
2022-12-26T23:00:00.000Z,0.512,0,19.94,0,0,0,0.512,0,1
2022-12-27T00:00:00.000Z,0.353,0,9.98,0,0,0,0.353,0,1
2022-12-27T01:00:00.000Z,0.357,0,5.69,0,0,0,0.357,0,1
2022-12-27T02:00:00.000Z,1.236,0,5,0,0,0,1.236,0,1
2022-12-27T03:00:00.000Z,2.418,0,11.46,0,0,0,2.418,0,1
2022-12-27T04:00:00.000Z,0.456,0,19.59,0,0,0,0.456,0,1
2022-12-27T05:00:00.000Z,0.908,0.019,30.42,0.019,0,0,0.889,0,1
2022-12-27T06:00:00.000Z,0.127,0.202,84.12,0.202,0,0,0,0.075,1
2022-12-27T07:00:00.000Z,0.069,0.245,130.06,0.245,0,0,0,0.176,1
2022-12-27T08:00:00.000Z,0.306,0.215,130.09,0.215,0,0,0.091,0,1
2022-12-27T09:00:00.000Z,0.318,0.268,130.09,0.268,0,0,0.05,0,1
2022-12-27T10:00:00.000Z,2.702,0,130.08,0,0,0,2.702,0,1
2022-12-27T11:00:00.000Z,1.211,0,160.01,0,0,0,1.211,0,1
2022-12-27T12:00:00.000Z,0.604,0,132.41,0,0,0,0.604,0,1
2022-12-27T13:00:00.000Z,0.806,0,139.08,0,0,0,0.806,0,1
2022-12-27T14:00:00.000Z,1.165,0,148.85,0,0,0,1.165,0,1
2022-12-27T15:00:00.000Z,2.86,0,147.81,0,0,0,2.86,0,1
2022-12-27T16:00:00.000Z,2.059,0,158.69,0,0,0,2.059,0,1
2022-12-27T17:00:00.000Z,1.316,0,164.69,0,0,0,1.316,0,1
2022-12-27T18:00:00.000Z,1.2,0,156.71,0,0,0,1.2,0,1
2022-12-27T19:00:00.000Z,0.374,0,147.56,0,0,0,0.374,0,1
2022-12-27T20:00:00.000Z,0.375,0,128.8,0,0,0,0.375,0,1
2022-12-27T21:00:00.000Z,1.928,0,108.06,0,0,0,1.928,0,1
2022-12-27T22:00:00.000Z,1.511,0,84.87,0,0,0,1.511,0,1
2022-12-27T23:00:00.000Z,0.364,0,50.01,0,0,0,0.364,0,1
2022-12-28T00:00:00.000Z,0.356,0,46.37,0,0,0,0.356,0,1
2022-12-28T01:00:00.000Z,1.03,0,40.33,0,0,0,1.03,0,1
2022-12-28T02:00:00.000Z,2.256,0,64.88,0,0,0,2.256,0,1
2022-12-28T03:00:00.000Z,0.66,0,102.59,0,0,0,0.66,0,1
2022-12-28T04:00:00.000Z,0.395,0,105.94,0,0,0,0.395,0,1
2022-12-28T05:00:00.000Z,0.286,0.032,130.08,0.032,0,0,0.254,0,1
2022-12-28T06:00:00.000Z,0.71,0.111,139.95,0.111,0,0,0.599,0,1
2022-12-28T07:00:00.000Z,0.274,0.288,170,0.288,0,0,0,0.014,1
2022-12-28T08:00:00.000Z,1.036,0.207,144.25,0.207,0,0,0.829,0,1
2022-12-28T09:00:00.000Z,1.329,0.028,130.07,0.028,0,0,1.301,0,1
2022-12-28T10:00:00.000Z,0.888,0.114,133.9,0.114,0,0,0.774,0,1
2022-12-28T11:00:00.000Z,0.27,0.021,201.7,0.021,0,0,0.249,0,1
2022-12-28T12:00:00.000Z,0.388,0,170.01,0,0,0,0.388,0,1
2022-12-28T13:00:00.000Z,1.774,0,170.04,0,0,0,1.774,0,1
2022-12-28T14:00:00.000Z,1.932,0,150.01,0,0,0,1.932,0,1
2022-12-28T15:00:00.000Z,0.604,0,231.99,0,0,0,0.604,0,1
2022-12-28T16:00:00.000Z,0.988,0,142.36,0,0,0,0.988,0,1
2022-12-28T17:00:00.000Z,2.131,0,150,0,0,0,2.131,0,1
2022-12-28T18:00:00.000Z,1.727,0,132.47,0,0,0,1.727,0,1
2022-12-28T19:00:00.000Z,1.303,0,133.89,0,0,0,1.303,0,1
2022-12-28T20:00:00.000Z,1.347,0,133.89,0,0,0,1.347,0,1
2022-12-28T21:00:00.000Z,2.494,0,136.46,0,0,0,2.494,0,1
2022-12-28T22:00:00.000Z,2.262,0,200.34,0,0,0,2.262,0,1
2022-12-28T23:00:00.000Z,0.852,0,111.81,0,0,0,0.852,0,1
2022-12-29T00:00:00.000Z,0.36,0,92.14,0,0,0,0.36,0,1
2022-12-29T01:00:00.000Z,0.407,0,34.99,0,0,0,0.407,0,1
2022-12-29T02:00:00.000Z,1.795,0,19.37,0,0,0,1.795,0,1
2022-12-29T03:00:00.000Z,1.963,0,19.48,0,0,0,1.963,0,1
2022-12-29T04:00:00.000Z,0.383,0,70,0,0,0,0.383,0,1
2022-12-29T05:00:00.000Z,0.334,0.002,97.31,0.002,0,0,0.332,0,1
2022-12-29T06:00:00.000Z,0.922,0.027,110.01,0.027,0,0,0.895,0,1
2022-12-29T07:00:00.000Z,0.216,0.091,102.18,0.091,0,0,0.125,0,1
2022-12-29T08:00:00.000Z,0.867,0.094,110.03,0.094,0,0,0.773,0,1
2022-12-29T09:00:00.000Z,1.7,0.007,110.04,0.007,0,0,1.693,0,1
2022-12-29T10:00:00.000Z,0.923,0.034,129.82,0.034,0,0,0.889,0,1
2022-12-29T11:00:00.000Z,0.584,0.002,129.9,0.002,0,0,0.582,0,1
2022-12-29T12:00:00.000Z,0.675,0,142.64,0,0,0,0.675,0,1
2022-12-29T13:00:00.000Z,1.703,0,115.42,0,0,0,1.703,0,1
2022-12-29T14:00:00.000Z,2.946,0,101.53,0,0,0,2.946,0,1
2022-12-29T15:00:00.000Z,0.944,0,103.64,0,0,0,0.944,0,1
2022-12-29T16:00:00.000Z,0.781,0,105.38,0,0,0,0.781,0,1
2022-12-29T17:00:00.000Z,1.03,0,103.48,0,0,0,1.03,0,1
2022-12-29T18:00:00.000Z,1.853,0,102.76,0,0,0,1.853,0,1
2022-12-29T19:00:00.000Z,1.439,0,105.2,0,0,0,1.439,0,1
2022-12-29T20:00:00.000Z,2.406,0,99.9,0,0,0,2.406,0,1
2022-12-29T21:00:00.000Z,1.408,0,30.02,0,0,0,1.408,0,1
2022-12-29T22:00:00.000Z,0.343,0,22.62,0,0,0,0.343,0,1
2022-12-29T23:00:00.000Z,0.351,0,10.26,0,0,0,0.351,0,1
2022-12-30T00:00:00.000Z,1.046,0,5.09,0,0,0,1.046,0,1
2022-12-30T01:00:00.000Z,2.242,0,3.09,0,0,0,2.242,0,1
2022-12-30T02:00:00.000Z,0.715,0,0.65,0,0,0,0.715,0,1
2022-12-30T03:00:00.000Z,0.356,0,0.57,0,0,0,0.356,0,1
2022-12-30T04:00:00.000Z,0.39,0,4.88,0,0,0,0.39,0,1
2022-12-30T05:00:00.000Z,1.478,0,11.54,0,0,0,1.478,0,1
2022-12-30T06:00:00.000Z,1.814,0.022,25.8,0.022,0,0,1.792,0,1
2022-12-30T07:00:00.000Z,0.002,0.801,95.08,0.801,0,0,0,0.799,1
2022-12-30T08:00:00.000Z,0.154,0.206,79.27,0.206,0,0,0,0.052,1
2022-12-30T09:00:00.000Z,0.771,0.03,95.01,0.03,0,0,0.741,0,1
2022-12-30T10:00:00.000Z,0.16,0.036,95.01,0.036,0,0,0.124,0,1
2022-12-30T11:00:00.000Z,0.999,0.014,99.88,0.014,0,0,0.985,0,1
2022-12-30T12:00:00.000Z,2.543,0,99.8,0,0,0,2.543,0,1
2022-12-30T13:00:00.000Z,2.296,0,99.91,0,0,0,2.296,0,1
2022-12-30T14:00:00.000Z,1.17,0,109.92,0,0,0,1.17,0,1
2022-12-30T15:00:00.000Z,0.644,0,95.05,0,0,0,0.644,0,1
2022-12-30T16:00:00.000Z,0.684,0,95.08,0,0,0,0.684,0,1
2022-12-30T17:00:00.000Z,1.016,0,95.06,0,0,0,1.016,0,1
2022-12-30T18:00:00.000Z,1.786,0,102.18,0,0,0,1.786,0,1
2022-12-30T19:00:00.000Z,2.419,0,95.09,0,0,0,2.419,0,1
2022-12-30T20:00:00.000Z,1.297,0,45.02,0,0,0,1.297,0,1
2022-12-30T21:00:00.000Z,0.384,0,10.06,0,0,0,0.384,0,1
2022-12-30T22:00:00.000Z,0.369,0,4.01,0,0,0,0.369,0,1
2022-12-30T23:00:00.000Z,0.601,0,2,0,0,0,0.601,0,1
2022-12-31T00:00:00.000Z,2.234,0,0.05,0,0,0,2.234,0,1
2022-12-31T01:00:00.000Z,0.981,0,0.09,0,0,0,0.981,0,1
2022-12-31T02:00:00.000Z,0.36,0,-0.04,0,0,0,10,9.64,1
2022-12-31T03:00:00.000Z,0.358,0,-0.01,0,0,0,10,9.642,1
2022-12-31T04:00:00.000Z,0.36,0,0.05,0,0,0,0.36,0,1
2022-12-31T05:00:00.000Z,2.024,0,0.12,0,0,0,2.024,0,1
2022-12-31T06:00:00.000Z,0.427,0.133,0,0.133,5.5511151e-17,0,0.294,0,1
2022-12-31T07:00:00.000Z,0.242,0.101,4.06,0.101,0,0,0.141,0,1
2022-12-31T08:00:00.000Z,0,0,4.08,0,0,0,0,-0,1
2022-12-31T09:00:00.000Z,0.503,0.051,3.29,0.051,0,0,0.452,0,1
2022-12-31T10:00:00.000Z,2.427,0.006,4.06,0.006,0,0,2.421,0,1
2022-12-31T11:00:00.000Z,1.176,0,10.07,0,0,0,1.176,0,1
2022-12-31T12:00:00.000Z,2.146,0,10.59,0,0,0,2.146,0,1
2022-12-31T13:00:00.000Z,2.716,0,15.78,0,0,0,2.716,0,1
2022-12-31T14:00:00.000Z,2.23,0,59.29,0,0,0,2.23,0,1
2022-12-31T15:00:00.000Z,1.225,0,53.58,0,0,0,1.225,0,1
2022-12-31T16:00:00.000Z,0.998,0,25.58,0,0,0,0.998,0,1
2022-12-31T17:00:00.000Z,1.374,0,26.17,0,0,0,1.374,0,1
2022-12-31T18:00:00.000Z,3.09,0,15.08,0,0,0,3.09,0,1
2022-12-31T19:00:00.000Z,2.017,0,11.57,0,0,0,2.017,0,1
2022-12-31T20:00:00.000Z,1.085,0,14.89,0,0,0,1.085,0,1
2022-12-31T21:00:00.000Z,0.814,0,9.94,0,0,0,0.814,0,1
2022-12-31T22:00:00.000Z,1.183,0,4.84,0,0,0,1.183,0,1
2022-12-31T23:00:00.000Z,0.373,0,2.01,0,0,0,0.373,0,1
2023-01-01T00:00:00.000Z,0.351,0,1.38,0,0,0,0.351,0,1
2023-01-01T01:00:00.000Z,0.971,0,0.09,0,0,0,0.971,0,1
2023-01-01T02:00:00.000Z,2.095,0,0.08,0,0,0,2.095,0,1
2023-01-01T03:00:00.000Z,0.364,0,0.05,0,0,0,0.364,0,1
2023-01-01T04:00:00.000Z,0.337,0,0.08,0,0,0,0.337,0,1
2023-01-01T05:00:00.000Z,0.171,0.039,0.09,0.039,0,0,0.132,0,1
2023-01-01T06:00:00.000Z,0.114,0.078,0.53,0.078,0,0,0.036,0,1
2023-01-01T07:00:00.000Z,0.066,0.356,2.03,0.356,0,0,0,0.29,1
2023-01-01T08:00:00.000Z,0.508,0.266,3.1,0.266,0,0,0.242,0,1
2023-01-01T09:00:00.000Z,0.698,0.28,4.43,0.28,0,0,0.418,0,1
2023-01-01T10:00:00.000Z,0.116,0.054,6.06,0.054,0,0,0.062,0,1
2023-01-01T11:00:00.000Z,0.934,0.001,6.06,0.001,0,0,0.933,0,1
2023-01-01T12:00:00.000Z,2.766,0,5.68,0,0,0,2.766,0,1
2023-01-01T13:00:00.000Z,0.742,0,17.71,0,0,0,0.742,0,1
2023-01-01T14:00:00.000Z,0.351,0,24.11,0,0,0,0.351,0,1
2023-01-01T15:00:00.000Z,0.357,0,36.54,0,0,0,0.357,0,1
2023-01-01T16:00:00.000Z,0.389,0,46.03,0,0,0,0.389,0,1
2023-01-01T17:00:00.000Z,1.602,0,54.23,0,0,0,1.602,0,1
2023-01-01T18:00:00.000Z,0.58,0,53.63,0,0,0,0.58,0,1
2023-01-01T19:00:00.000Z,1.822,0,48.05,0,0,0,1.822,0,1
2023-01-01T20:00:00.000Z,1.797,0,44.68,0,0,0,1.797,0,1
2023-01-01T21:00:00.000Z,0.992,0,45.96,0,0,0,0.992,0,1
2023-01-01T22:00:00.000Z,0.358,0,35,0,0,0,0.358,0,1
2023-01-01T23:00:00.000Z,0.378,0,57.91,0,0,0,0.378,0,1
2023-01-02T00:00:00.000Z,0.839,0,51.67,0,0,0,0.839,0,1
2023-01-02T01:00:00.000Z,2.227,0,52.86,0,0,0,2.227,0,1
2023-01-02T02:00:00.000Z,0.531,0,44.16,0,0,0,0.531,0,1
2023-01-02T03:00:00.000Z,0.349,0,50.08,0,0,0,0.349,0,1
2023-01-02T04:00:00.000Z,0.356,0.001,70.73,0.001,0,0,0.355,0,1
2023-01-02T05:00:00.000Z,0.075,0.146,105.08,0.146,0,0,0,0.071,1
2023-01-02T06:00:00.000Z,1.152,0.099,138.19,0.099,0,0,1.053,0,1
2023-01-02T07:00:00.000Z,0.57,0.238,145.98,0.238,0,0,0.332,0,1
2023-01-02T08:00:00.000Z,0.055,0.393,147.05,0.393,0,0,0,0.338,1
2023-01-02T09:00:00.000Z,0.644,0.06,145.61,0.06,0,0,0.584,0,1
2023-01-02T10:00:00.000Z,1.422,0.016,143.35,0.016,0,0,1.406,0,1
2023-01-02T11:00:00.000Z,0.542,0,144.38,0,0,0,0.542,0,1
2023-01-02T12:00:00.000Z,0.882,0,143.76,0,0,0,0.882,0,1
2023-01-02T13:00:00.000Z,2.329,0,148.2,0,0,0,2.329,0,1
2023-01-02T14:00:00.000Z,1.84,0,155.34,0,0,0,1.84,0,1
2023-01-02T15:00:00.000Z,0.774,0,162.89,0,0,0,0.774,0,1
2023-01-02T16:00:00.000Z,0.765,0,170,0,0,0,0.765,0,1
2023-01-02T17:00:00.000Z,1.267,0,174.74,0,0,0,1.267,0,1
2023-01-02T18:00:00.000Z,1.473,0,164.46,0,0,0,1.473,0,1
2023-01-02T19:00:00.000Z,0.386,0,153,0,0,0,0.386,0,1
2023-01-02T20:00:00.000Z,1.321,0,141.67,0,0,0,1.321,0,1
2023-01-02T21:00:00.000Z,2.05,0,131.67,0,0,0,2.05,0,1
2023-01-02T22:00:00.000Z,0.395,0,118.06,0,0,0,0.395,0,1
2023-01-02T23:00:00.000Z,1.002,0,78.81,0,0,0,1.002,0,1
2023-01-03T00:00:00.000Z,0.352,0,73.93,0,0,0,0.352,0,1
2023-01-03T01:00:00.000Z,0.352,0,73.94,0,0,0,0.352,0,1
2023-01-03T02:00:00.000Z,1.012,0,71.44,0,0,0,1.012,0,1
2023-01-03T03:00:00.000Z,2.184,0,72.33,0,0,0,2.184,0,1
2023-01-03T04:00:00.000Z,0.369,0,77.14,0,0,0,0.369,0,1
2023-01-03T05:00:00.000Z,0.131,0.12,102.48,0.12,0,0,0.011,0,1
2023-01-03T06:00:00.000Z,0.022,0.353,154.96,0.353,0,0,0,0.331,1
2023-01-03T07:00:00.000Z,0.366,0.752,163.92,0.752,0,0,0,0.386,1
2023-01-03T08:00:00.000Z,0.103,0.247,167.07,0.247,0,0,0,0.144,1
2023-01-03T09:00:00.000Z,0.083,0.205,168.57,0.205,0,0,0,0.122,1
2023-01-03T10:00:00.000Z,0.663,0.032,169.49,0.032,0,0,0.631,0,1
2023-01-03T11:00:00.000Z,1.198,0.022,164.5,0.022,0,0,1.176,0,1
2023-01-03T12:00:00.000Z,2.476,0,160.91,0,0,0,2.476,0,1
2023-01-03T13:00:00.000Z,1.131,0,163.06,0,0,0,1.131,0,1
2023-01-03T14:00:00.000Z,0.741,0,167.73,0,0,0,0.741,0,1
2023-01-03T15:00:00.000Z,0.639,0,166.61,0,0,0,0.639,0,1
2023-01-03T16:00:00.000Z,2.336,0,170.72,0,0,0,2.336,0,1
2023-01-03T17:00:00.000Z,2.036,0,168.93,0,0,0,2.036,0,1
2023-01-03T18:00:00.000Z,1.932,0,160.99,0,0,0,1.932,0,1
2023-01-03T19:00:00.000Z,0.44,0,149.62,0,0,0,0.44,0,1
2023-01-03T20:00:00.000Z,0.394,0,131.05,0,0,0,0.394,0,1
2023-01-03T21:00:00.000Z,1.68,0,114.27,0,0,0,1.68,0,1
